,beta_age,beta_failures,beta_Medu,beta_absences,beta_G2,beta_sex_M,beta_higher_yes,beta_intercept,missing_higher_yes_0,missing_higher_yes_1,missing_higher_yes_2,missing_higher_yes_3,missing_higher_yes_4,missing_higher_yes_5,missing_higher_yes_6,missing_higher_yes_7,missing_higher_yes_8,missing_higher_yes_9,missing_higher_yes_10,missing_higher_yes_11,missing_higher_yes_12,missing_higher_yes_13,missing_higher_yes_14,missing_higher_yes_15,missing_higher_yes_16,missing_higher_yes_17,missing_G2_0,missing_G2_1,missing_G2_2,missing_G2_3,missing_G2_4,missing_G2_5,missing_G2_6,missing_G2_7,missing_G2_8,missing_G2_9,missing_G2_10,missing_G2_11,missing_G2_12,missing_G2_13,missing_G2_14,missing_G2_15,missing_G2_16,missing_G2_17,alpha_0,alpha_1,gamma_0,gamma_1,sigmas2,eta2
10,0.13699500418833332,-0.6331011615027525,-0.05896719929942383,0.03830980663489683,0.9744974653870042,0.1706325490783537,-0.08660371226527852,-1.961999999189669,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,15.447664606247365,9.380955854059184,9.05062493792706,12.100422513867539,8.8611617035785,7.668198447120021,7.06994312320747,9.86017920992876,6.873131384820919,6.758046637292869,5.734577851075406,7.768105782444989,5.091567946946358,14.690394069490045,17.039341987426806,11.883067212204807,7.632646343030062,7.447643747931302,2.1188400516009462,-0.07354068773635986,18.387362546545308,-0.46631979613181085,4.898200471973836,20.546258580301505
11,0.1375666222320028,-0.5585882746340207,0.33269525026044766,0.017251541044736432,1.0003419643173213,-0.4825982435529429,-0.3166129036873373,-2.8115708549081986,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,19.098093791717563,5.048379409281525,13.64395790390839,13.704305756899586,13.953173968196378,13.972896985424494,10.323898256037259,13.637305266267258,5.277974583563277,10.974115664078802,10.346902580454286,10.045041522162185,3.5828308183210904,5.385040781559056,-1.9599394853555818,18.49713661554705,12.586244428031364,7.208766968401267,0.7656486412661627,0.011202498382130915,20.006825220894182,-0.5683386024713416,4.87729180233538,22.559326116277614
12,-0.0733339765111094,-0.41804363925680355,-0.1522785113168136,0.07248192342829479,0.9630528632521804,0.32665910472034226,0.6822215020670809,0.7223323593555603,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,11.048017954337029,18.76645094175438,3.9161587901737915,12.284081577868024,6.095976310816976,8.885489922076111,0.2425295651773709,10.81753985802146,13.185896510016033,11.760177354906864,12.226354686876245,8.400105702488691,4.327495994013316,2.809080584055126,17.182762657247487,8.570812936541651,1.6314056772186838,2.967745478017088,1.0103967654832302,-0.0073011743257170025,16.395330918359328,-0.3337877776938688,6.3700142977909096,25.383217191096428
13,-0.04515507310167124,-0.571994870528353,0.13940777691855702,0.04492521854465045,0.9131980905493879,0.2590591145798232,0.22046992988386996,0.47773919540327403,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,12.190781545561238,11.621549608365598,11.532406267361512,7.909600513934649,17.12534781826129,8.86970183397173,13.419590084784778,5.576697977599655,10.211468271375775,6.026379192299383,0.7398713100210941,10.77672478559491,13.316068036155938,11.564586488772118,15.128630806703335,9.457554606611229,12.998094613484716,13.530937212311661,2.3800064602703612,-0.08569434843286503,14.604764073609594,-0.24525317014596515,6.072864845819277,24.563323927120006
14,0.09563676359116018,-0.7046374505216013,0.09116672654379757,0.048910855740799314,0.9059098105428429,0.7487983772260965,1.0739713436263918,-2.6135180575357855,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.393352917201791,9.144636644839666,15.064191752278456,7.481993120887131,3.2261042029098848,6.060413278530811,8.938062282770666,22.9355976096007,10.967472378141299,6.139673761705415,10.705506256893344,11.98110313985867,8.449592743334685,10.866015582505685,8.863323369945372,12.449535437294944,3.485089835676739,10.953074880144309,1.9388462249270266,-0.06200344348257818,20.12685700842201,-0.5788634869776078,6.625363497104031,17.858865147239158
15,0.10443970669902676,-0.4693228226233102,0.09616117108418257,0.03544575797898846,0.9530182324139431,0.07231080273777289,-0.28481271196142455,-1.6847304644559618,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,11.675303036580907,6.183379769488442,7.31684451330454,14.921055203273852,9.338229682341854,23.761964232668163,-0.17722830254136746,2.247425804531785,21.564713956050863,3.463701141556472,5.916735245109694,10.953284302012008,16.930673811340522,2.723157767271255,15.015287915847818,-0.6016060443426738,13.51898270737782,11.966873249492332,1.9941058783889687,-0.06306628988869237,20.803945931069148,-0.5906533605320655,4.739503696111521,23.25762819593223
16,-0.03111456880754271,-0.9235761833514364,0.2643608499761126,0.0467581446298679,0.9006062987984522,0.03677330081418682,-1.2473395195290626,1.90959192841537,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,12.629251790778882,9.379390338297663,8.097093227266688,7.163098496516713,9.994069461363287,7.001956360529508,12.224119761588412,7.208094513661216,6.980571216559511,13.384781664991186,10.364699332266683,16.92026293005747,10.782294234438995,9.083694871898475,12.922797746793172,13.953116914745971,9.871726458416278,11.533092518046939,1.1227715934191393,-0.013444786650243495,18.160942304441587,-0.45137866501343626,5.033195383834356,21.322658264683152
17,0.026370981550661796,-0.5848318811544697,-0.05123036541956502,0.06265581066032659,0.980144306047681,0.8287702987323311,0.4326423174556575,-1.539000994720344,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,13.307369075295595,9.729196550406666,5.971910970707919,9.541297016279298,4.608313607627782,9.33819707196916,6.6632011289247615,3.0689115291532962,2.5574622167060372,12.515948721431421,10.223960323697236,11.130125484215,8.75743008396707,10.831676133404834,7.025857637980901,15.933999915947297,9.76096384778086,4.062680565440597,1.198754653287211,-0.01859216186548761,21.509113825055195,-0.6465225702268198,5.923652921586862,19.85992850276436
18,0.08164034141212556,-0.6799493738222053,-0.05977795636799775,0.045455523135352824,0.8831746550839941,0.03545940768917072,0.6972610046045483,-0.8721312668968522,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.216786564871769,13.244429274824741,6.068427865220475,5.222093594963331,15.879923148531816,15.603995063472436,11.866709617785165,8.36736837718688,6.672160953002537,11.234042218283543,12.713525808991864,11.675142193363364,3.525297150046966,12.506923750780524,11.87735996510252,6.746104116446087,6.908235208245961,10.050457174693793,1.7646392571316944,-0.0496151820489351,20.41389068214538,-0.5928665349293302,6.284278038369538,17.48183166396841
19,-0.1949444131150673,-0.5634645670003192,0.12483676580541603,0.07779937816182257,0.9974168106701756,0.5707373297498403,1.1591224969020602,0.9477969957746861,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.587142768972054,13.962070027292715,20.788849110451878,13.00985141982326,5.97177040264412,16.60354615287038,9.646386177582768,6.001568916909046,9.616101662331868,7.15841800183841,15.74506889554071,-0.1698913126493924,8.747410634990473,5.84521923612332,11.780822547002039,13.949409585896191,11.278290110132593,8.682292330387265,2.0524543014070242,-0.07025316520073457,19.510603691957094,-0.5247222574928937,5.844887893856756,17.674989479440317
20,-0.0627991032459424,-0.7060096728504974,0.320024293878569,0.019564191686172353,0.8604041295561946,-0.06960738461950455,1.436210715165228,0.22116814681057972,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,10.786103285271604,13.817876110832492,4.612986840792992,5.534696066692744,8.674290219158673,17.113273506124447,6.7311484559151715,10.575637264925307,4.609284180868209,15.390290326633258,9.545165006581996,12.826320900407577,12.682293155715124,16.206796059977187,1.7314701951142801,12.288713291408337,12.85916632257891,9.801920557260738,2.9177231695244474,-0.11549204333343781,16.801156488333937,-0.3561067747178006,7.218043993475634,23.971962681713745
21,0.06535159883673522,-0.6792352227476314,0.023701572495878273,0.010966620965947891,0.9004419893916302,0.6082997130305035,0.14340098237700466,-0.7840342908342828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.091723282924747,11.17859130659339,3.4192740219262374,11.113213699666822,12.708368410096712,9.156319060270537,4.766336626363466,8.439169158576586,4.976390426360256,9.451843870576122,6.732107568786796,7.487490618314086,6.161829427328682,21.961212767106645,9.007446713505896,10.022331243064167,7.167092212808423,5.796741864397273,1.2045984656217028,-0.016853107165294375,19.88519673886968,-0.5712424896064445,5.514564291910089,21.916117410820767
22,0.01672739768485961,-0.8243732586619534,0.21984790815202046,0.04886257862497454,0.9788365422357244,0.866059424268179,0.16919820757193557,-1.538415443392611,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.509688547192296,3.5037805180642776,5.961256543192512,8.293568329405591,11.435827123787224,8.705404007459775,9.545816164225492,10.307267658754332,17.55292797334619,9.081607811553543,14.539359854780816,7.619599102672911,2.8995315746671215,8.086383085874981,14.848749845110916,17.601643943239278,15.376209669011192,-1.4977949781776463,2.071514398800414,-0.06673179934370649,21.51915646503823,-0.6394507390811018,4.8004508376590245,21.636879258494346
23,-0.11504953109724844,-0.7245968863629657,0.2762486913673736,0.0812273728780938,0.9070357975366103,0.49524103434530165,1.1722308633551277,0.3196152064489943,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8.655010432083387,3.643763798066847,18.68901382163242,9.116980627990294,10.491495694381726,3.633611018631992,10.81187413893397,9.491607446278756,19.53598454150351,8.125439349923342,2.6919594343867095,13.483489532613914,8.483003785671587,12.58692363160321,15.071010196165542,9.3241106526108,14.231481422308962,12.972778260369436,1.240875435300422,-0.019214563852303322,13.957091368790287,-0.1854101514219071,5.879581554307446,23.409811734394836
24,0.11786601637702757,-0.4633897014848032,-0.12158942641301235,0.03512272159067295,1.0213267907504162,0.27958938864389604,0.44268518146465885,-2.3880840365918554,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.423890277846468,18.399805430354647,16.488775837635004,9.768323344421395,18.476027513702512,13.023892120858884,8.127059883844755,14.65297404205253,12.673329860208117,7.655338742204449,14.70019071845598,-0.821717970647514,13.478656767994085,9.071489657060892,5.460113998256232,13.383544044492798,11.157563456545864,6.247114320282517,0.6405407008228761,0.01857310586914348,21.516413264587698,-0.6436333603567083,6.691064790847115,22.679429360507466
25,0.09091603959197869,-0.38165946247583704,0.36797593944519724,0.01227914397795134,0.9842810416521018,0.41335799006792945,0.1767172553573742,-2.667597712283049,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.440340531529014,3.386281044619227,6.680776088941979,5.072375115238126,11.371277310805375,7.0316474082871245,12.423074342388297,14.847996096377585,4.5774097686424415,1.9205809141631613,5.662882998041451,15.952601623227963,5.199430509336612,14.08202887663251,9.37061608755686,8.666836053739225,4.380416237088304,6.176935840926706,1.010857424552987,-0.006588283563043178,19.4565893205567,-0.5311469009507976,5.2123350214186335,23.257387108893514
26,0.17026835085079772,-0.5983253292128231,-0.05900434924219555,0.04504577965405605,0.9175797197878806,0.46785520847578876,0.008252648282662367,-2.2074702043377177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.9268346178783,15.804737670071791,6.155652095576268,9.71720564639571,2.0680973976878603,1.1684673272114523,14.074065080659985,8.417107373008733,5.822125100123433,12.273383835542564,13.626041635578638,10.42109385065987,9.113821900893448,8.768579469748385,4.331452267161763,5.109991188109506,14.619786762995986,6.584205758161355,0.6251530577936687,0.01857748846036509,18.41110250771764,-0.48380885187054823,6.78999236433622,20.69002104551017
27,-0.03471793005522167,-0.6516920030714627,0.4044932872078245,0.01627949437182891,0.9572810968211976,0.6602814669460808,-0.4202983078342823,-0.34739149427154814,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,6.973265218833798,12.373044751520865,13.482842374034213,7.114379284079349,19.606879181322007,11.210684958938177,3.8680626863707754,8.329425632165393,12.457071883911699,14.878949162942163,3.7672374562136177,10.073267037989616,20.37761547286192,12.080336816397141,11.743474004795706,7.316067940912572,10.924543608381562,12.323186827879105,2.151640703861274,-0.07184911880514123,20.264258666869946,-0.5489229062646166,6.617623611861041,20.64700228345826
28,0.20296010351725813,-0.5350100017823755,0.0874382725593516,0.0021730368504233114,1.0366602887505787,0.2240150070199922,0.3133834441483675,-4.336455922280475,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.340721764448292,14.291643273722096,12.435040335851264,8.447003189208731,7.777578285019642,10.961783991498521,7.468753027620204,8.239244557672878,9.691713269988085,12.371879374562887,10.195589371181898,12.76061137958752,12.54424033686301,9.21821138527222,10.721418469854733,13.934988327370435,14.393207304946575,13.1769911005336,1.6691522997627835,-0.044309736019658146,18.65256288082888,-0.4689366080313853,5.256050783688412,23.347922471708234
29,-0.206958273313563,-0.3955780018996662,0.20574090391777278,0.030379226555501137,0.9809669718357117,-0.10924654988474403,-0.15604149286142938,3.1351790914158766,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.562894247512598,13.456258670316533,17.166205154592447,5.549289597633632,16.273797956935624,13.994295652979329,3.855620795814628,10.896717937854662,10.988012784674867,3.4271203339168084,16.54094219534835,9.622113566391647,1.8105806096341421,9.840054299375003,17.82881105454059,6.868225310582659,9.147236037079603,17.091818106331765,2.1396058146422083,-0.07099857411424967,21.83303026055049,-0.6666864724460065,6.969584273272801,21.038397180467204
30,-0.14990836624609535,-0.3054268391965299,0.10464821135358895,0.0261391963293484,0.9972229435067173,0.49791393719164206,0.4318598926219832,1.2638644765331541,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.576353255799376,15.10036248446162,9.00576107561501,10.30548701727676,12.992034003018807,7.452041145797711,10.395874914887184,2.50091351813644,13.075699239955178,10.914461713669601,6.903662694770828,15.203584226968433,8.452978182665367,3.5944061579287903,13.311694760912735,11.499320373444034,12.765329826353414,12.017453330843404,1.4617759743212773,-0.03322190883983328,29.006322139709347,-1.0957244000850364,4.992979651694982,25.90967380140238
31,0.0222604313669464,-0.58895827431432,0.16349912288670537,0.040619668931919095,0.9908946226734342,-0.01970382376901042,0.4408707809401078,-1.263910752038549,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,10.92390595358609,16.26230145838361,10.102447455227471,10.080216476501104,14.91609743903694,13.936031051194911,8.462471401686166,5.555137558381885,10.752252193271755,12.01768407733063,10.466588057077274,12.613798725471003,14.948233023619517,13.906384547434143,10.103392459706042,14.506330089498533,12.696237657471364,6.94124204194892,1.5853851880930203,-0.03726470202238102,18.26419645352441,-0.4289133207820103,4.853915052117333,22.199234094625194
32,0.17032362793746217,-0.6187785103312758,0.2759799218108707,0.032673948190097335,0.960428567903225,-0.1594376276236496,0.42898260223528456,-3.54422874226998,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.30532871546775,7.618051275287441,16.419746739429392,9.822391191937369,8.321495710891305,7.216069361877903,5.730815815305085,9.913791546601834,9.805435678540636,13.402348640544943,-0.6886074886858928,3.0558431606601166,15.998731344155267,14.464206170915265,9.44522967395668,1.3319898776885566,9.247049291541344,16.772238911899922,2.1428587996675943,-0.07441439481161952,19.73708590884279,-0.529879545366824,7.215119065251188,19.45749665048894
33,0.12995123514480547,-0.720693801877868,0.09459911506027985,0.0681618462478532,1.0110083804298708,0.23685372968662977,-0.25812879517664933,-2.659356398255861,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8.338671909684393,11.951968808500157,16.38869053687438,13.166252720406678,10.15912087249646,12.1906358536274,14.330751761300702,7.165126495354394,3.247661747038297,-0.24668288855327525,13.14669707690382,10.462432524533739,10.721655644044123,14.929329409477923,18.010102077126078,7.5916196328671575,13.749257069651646,7.938831478474609,1.2246091453344463,-0.017200114413494234,23.49789088600037,-0.7714867014933507,5.473975807478183,22.043729441329535
34,-0.027803817360039305,-0.3094611461789465,-0.014945997806935063,0.029246729116985608,1.0589582320515871,0.5602950384269556,-0.31648587545092277,-0.4848929756312498,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.097079250253886,13.818052839676962,7.401016754432913,11.834293306423028,10.418318912176089,6.902039799873405,9.315913346149127,2.2862208974854115,13.128363204465623,10.899011942849379,10.141191378453733,6.16456527939736,9.020462737822639,9.912393836239183,16.38482980148911,15.677151908953647,9.931342779010281,5.579014886640627,1.2215670436642005,-0.01537761992303455,13.705202829172478,-0.1693071013305294,5.182378153708193,19.739128228189013
35,0.013197451584947215,-0.42860228719110555,0.06549408330978007,0.05204658350615861,1.0047311284597098,0.18291878005450188,0.5167002346623961,-1.5443329267695618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.832226620070347,8.200954703137722,10.43511942813701,15.491816942409182,18.235366365774787,10.074639076358425,12.03522598648744,12.846566478279698,14.072932186784254,11.441470241675514,14.082027975504268,4.440013010317217,12.341604413536029,10.543846485131485,2.2544357904137113,7.874707984219517,15.532284892846203,6.275950654369366,0.39278659773924796,0.032521199566485845,22.39597400654136,-0.7335644063844979,5.739936812512864,20.806272443743357
36,-0.17811257919358736,-0.43150698400666515,-0.08231077301019962,0.0708317705074539,1.064999226411067,0.34024474677344646,0.3365338837809826,1.5406269894380777,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,11.314563851931016,9.66353122201305,6.569835915504491,19.359152638782213,12.289335515780326,3.6809497430387754,12.57735914048094,11.834778125627315,5.981134374026402,4.9465735507849935,11.469909036757794,17.20140898480196,10.236445586183192,9.660286834713034,4.546921036189446,12.114018876368682,14.029334228429136,11.05106304453932,0.8247922362426402,0.006327509597404482,15.843108525849841,-0.3380861233362336,5.001820418154788,19.352017102517017
